Id,Title,Tags,Acceptance,Difficulty,Frequency,Link,Segment Tree,Binary Indexed Tree,Union Find,Binary Search,Queue,Database,Sort,Topological Sort,String,Recursion,Stack,Divide and Conquer,Heap,Line Sweep,Suffix Array,Graph,Geometry,Hash Table,Reservoir Sampling,Design,Brainteaser,Array,Trie,Memoization,Binary Search Tree,Breadth-first Search,Ordered Map,Linked List,Depth-first Search,Bit Manipulation,Random,Sliding Window,Minimax,Rolling Hash,Dynamic Programming,Greedy,Backtracking,Rejection Sampling,Two Pointers,Tree,Math,id,title,problem,processed_problem
292,Nim Game,"Brainteaser, Minimax",54.9,Easy,2.0612,https://leetcode.com/problems/nim-game,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,292.0,Nim Game,"You are playing the following Nim Game with your friend: Initially, there is a heap of stones on the table. You and your friend will alternate taking turns, and you go first. On each turn, the person whose turn it is will remove 1 to 3 stones from the heap. The one who removes the last stone is the winner. Given n, the number of stones in the heap, return true if you can win the game assuming both you and your friend play optimally, otherwise return false.","['you', 'are', 'playing', 'the', 'following', 'nim', 'game', 'with', 'your', 'friend', 'initially', 'there', 'is', 'a', 'heap', 'of', 'stones', 'on', 'the', 'table', 'you', 'and', 'your', 'friend', 'will', 'alternate', 'taking', 'turns', 'and', 'you', 'go', 'first', 'on', 'each', 'turn', 'the', 'person', 'whose', 'turn', 'it', 'is', 'will', 'remove', '1', 'to', '3', 'stones', 'from', 'the', 'heap', 'the', 'one', 'who', 'removes', 'the', 'last', 'stone', 'is', 'the', 'winner', 'given', 'n', 'the', 'number', 'of', 'stones', 'in', 'the', 'heap', 'return', 'true', 'if', 'you', 'can', 'win', 'the', 'game', 'assuming', 'both', 'you', 'and', 'your', 'friend', 'play', 'optimally', 'otherwise', 'return', 'false']"
397,Integer Replacement,"Math, Bit Manipulation",33.0,Medium,2.71207,https://leetcode.com/problems/integer-replacement,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,397.0,Integer Replacement,"Given a positive integer n, you can apply one of the following operations: If n is even, replace n with n / 2. If n is odd, replace n with either n + 1 or n - 1. Return the minimum number of operations needed for n to become 1.","['given', 'a', 'positive', 'integer', 'n', 'you', 'can', 'apply', 'one', 'of', 'the', 'following', 'operations', 'if', 'n', 'is', 'even', 'replace', 'n', 'with', 'n', '2', 'if', 'n', 'is', 'odd', 'replace', 'n', 'with', 'either', 'n', '1', 'or', 'n', '1', 'return', 'the', 'minimum', 'number', 'of', 'operations', 'needed', 'for', 'n', 'to', 'become', '1']"
673,Number of Longest Increasing Subsequence,Dynamic Programming,35.8,Medium,1.45228,https://leetcode.com/problems/number-of-longest-increasing-subsequence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,673.0,Number of Longest Increasing Subsequence,"Given an integer array nums, return the number of longest increasing subsequences. Notice that the sequence has to be strictly increasing.","['given', 'an', 'integer', 'array', 'nums', 'return', 'the', 'number', 'of', 'longest', 'increasing', 'subsequences', 'notice', 'that', 'the', 'sequence', 'has', 'to', 'be', 'strictly', 'increasing']"
813,Largest Sum of Averages,Dynamic Programming,50.2,Medium,3.49129,https://leetcode.com/problems/largest-sum-of-averages,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,813.0,Largest Sum of Averages,"You are given an integer array nums and an integer k. You can partition the array into at most k non-empty adjacent subarrays. The score of a partition is the sum of the averages of each subarray. Note that the partition must use every integer in nums, and that the score is not necessarily an integer. Return the maximum score you can achieve of all the possible partitions. Answers within 10-6 of the actual answer will be accepted.","['you', 'are', 'given', 'an', 'integer', 'array', 'nums', 'and', 'an', 'integer', 'k', 'you', 'can', 'partition', 'the', 'array', 'into', 'at', 'most', 'k', 'non', 'empty', 'adjacent', 'subarrays', 'the', 'score', 'of', 'a', 'partition', 'is', 'the', 'sum', 'of', 'the', 'averages', 'of', 'each', 'subarray', 'note', 'that', 'the', 'partition', 'must', 'use', 'every', 'integer', 'in', 'nums', 'and', 'that', 'the', 'score', 'is', 'not', 'necessarily', 'an', 'integer', 'return', 'the', 'maximum', 'score', 'you', 'can', 'achieve', 'of', 'all', 'the', 'possible', 'partitions', 'answers', 'within', '10', '6', 'of', 'the', 'actual', 'answer', 'will', 'be', 'accepted']"
924,Minimize Malware Spread,"Depth-first Search, Union Find",41.9,Hard,4.33231,https://leetcode.com/problems/minimize-malware-spread,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,924.0,Minimize Malware Spread,"You are given a network of n nodes represented as an n x n adjacency matrix graph, where the ith node is directly connected to the jth node if graph[i][j] == 1. Some nodes initial are initially infected by malware. Whenever two nodes are directly connected, and at least one of those two nodes is infected by malware, both nodes will be infected by malware. This spread of malware will continue until no more nodes can be infected in this manner. Suppose M(initial) is the final number of nodes infected with malware in the entire network after the spread of malware stops. We will remove exactly one node from initial. Return the node that, if removed, would minimize M(initial). If multiple nodes could be removed to minimize M(initial), return such a node with the smallest index. Note that if a node was removed from the initial list of infected nodes, it might still be infected later due to the malware spread.","['you', 'are', 'given', 'a', 'network', 'of', 'n', 'nodes', 'represented', 'as', 'an', 'n', 'x', 'n', 'adjacency', 'matrix', 'graph', 'where', 'the', 'ith', 'node', 'is', 'directly', 'connected', 'to', 'the', 'jth', 'node', 'if', 'graph', 'i', 'j', '1', 'some', 'nodes', 'initial', 'are', 'initially', 'infected', 'by', 'malware', 'whenever', 'two', 'nodes', 'are', 'directly', 'connected', 'and', 'at', 'least', 'one', 'of', 'those', 'two', 'nodes', 'is', 'infected', 'by', 'malware', 'both', 'nodes', 'will', 'be', 'infected', 'by', 'malware', 'this', 'spread', 'of', 'malware', 'will', 'continue', 'until', 'no', 'more', 'nodes', 'can', 'be', 'infected', 'in', 'this', 'manner', 'suppose', 'm', 'initial', 'is', 'the', 'final', 'number', 'of', 'nodes', 'infected', 'with', 'malware', 'in', 'the', 'entire', 'network', 'after', 'the', 'spread', 'of', 'malware', 'stops', 'we', 'will', 'remove', 'exactly', 'one', 'node', 'from', 'initial', 'return', 'the', 'node', 'that', 'if', 'removed', 'would', 'minimize', 'm', 'initial', 'if', 'multiple', 'nodes', 'could', 'be', 'removed', 'to', 'minimize', 'm', 'initial', 'return', 'such', 'a', 'node', 'with', 'the', 'smallest', 'index', 'note', 'that', 'if', 'a', 'node', 'was', 'removed', 'from', 'the', 'initial', 'list', 'of', 'infected', 'nodes', 'it', 'might', 'still', 'be', 'infected', 'later', 'due', 'to', 'the', 'malware', 'spread']"
1025,Divisor Game,"Math, Dynamic Programming",66.2,Easy,0.600838,https://leetcode.com/problems/divisor-game,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1025.0,Divisor Game,"Alice and Bob take turns playing a game, with Alice starting first. Initially, there is a number n on the chalkboard. On each player's turn, that player makes a move consisting of: Choosing any x with 0 < x < n and n % x == 0. Replacing the number n on the chalkboard with n - x. Also, if a player cannot make a move, they lose the game. Return true if and only if Alice wins the game, assuming both players play optimally.","['alice', 'and', 'bob', 'take', 'turns', 'playing', 'a', 'game', 'with', 'alice', 'starting', 'first', 'initially', 'there', 'is', 'a', 'number', 'n', 'on', 'the', 'chalkboard', 'on', 'each', 'player', 's', 'turn', 'that', 'player', 'makes', 'a', 'move', 'consisting', 'of', 'choosing', 'any', 'x', 'with', '0', 'x', 'n', 'and', 'n', 'x', '0', 'replacing', 'the', 'number', 'n', 'on', 'the', 'chalkboard', 'with', 'n', 'x', 'also', 'if', 'a', 'player', 'cannot', 'make', 'a', 'move', 'they', 'lose', 'the', 'game', 'return', 'true', 'if', 'and', 'only', 'if', 'alice', 'wins', 'the', 'game', 'assuming', 'both', 'players', 'play', 'optimally']"
1029,Two City Scheduling,Greedy,56.2,Medium,59.9125,https://leetcode.com/problems/two-city-scheduling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1029.0,Two City Scheduling,"A company is planning to interview 2n people. Given the array costs where costs[i] = [aCosti, bCosti], the cost of flying the ith person to city a is aCosti, and the cost of flying the ith person to city b is bCosti. Return the minimum cost to fly every person to a city such that exactly n people arrive in each city.","['a', 'company', 'is', 'planning', 'to', 'interview', '2n', 'people', 'given', 'the', 'array', 'costs', 'where', 'costs', 'i', 'acosti', 'bcosti', 'the', 'cost', 'of', 'flying', 'the', 'ith', 'person', 'to', 'city', 'a', 'is', 'acosti', 'and', 'the', 'cost', 'of', 'flying', 'the', 'ith', 'person', 'to', 'city', 'b', 'is', 'bcosti', 'return', 'the', 'minimum', 'cost', 'to', 'fly', 'every', 'person', 'to', 'a', 'city', 'such', 'that', 'exactly', 'n', 'people', 'arrive', 'in', 'each', 'city']"
1054,Distant Barcodes,"Heap, Sort",43.4,Medium,3.0861,https://leetcode.com/problems/distant-barcodes,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1054.0,Distant Barcodes,"In a warehouse, there is a row of barcodes, where the ith barcode is barcodes[i]. Rearrange the barcodes so that no two adjacent barcodes are equal. You may return any answer, and it is guaranteed an answer exists.","['in', 'a', 'warehouse', 'there', 'is', 'a', 'row', 'of', 'barcodes', 'where', 'the', 'ith', 'barcode', 'is', 'barcodes', 'i', 'rearrange', 'the', 'barcodes', 'so', 'that', 'no', 'two', 'adjacent', 'barcodes', 'are', 'equal', 'you', 'may', 'return', 'any', 'answer', 'and', 'it', 'is', 'guaranteed', 'an', 'answer', 'exists']"
1169,Invalid Transactions,"Array, String",31.1,Medium,80.0416,https://leetcode.com/problems/invalid-transactions,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1169.0,Invalid Transactions,"A transaction is possibly invalid if: the amount exceeds $1000, or; if it occurs within (and including) 60 minutes of another transaction with the same name in a different city. You are given an array of strings transaction where transactions[i] consists of comma-separated values representing the name, time (in minutes), amount, and city of the transaction. Return a list of transactions that are possibly invalid. You may return the answer in any order.","['a', 'transaction', 'is', 'possibly', 'invalid', 'if', 'the', 'amount', 'exceeds', '1000', 'or', 'if', 'it', 'occurs', 'within', 'and', 'including', '60', 'minutes', 'of', 'another', 'transaction', 'with', 'the', 'same', 'name', 'in', 'a', 'different', 'city', 'you', 'are', 'given', 'an', 'array', 'of', 'strings', 'transaction', 'where', 'transactions', 'i', 'consists', 'of', 'comma', 'separated', 'values', 'representing', 'the', 'name', 'time', 'in', 'minutes', 'amount', 'and', 'city', 'of', 'the', 'transaction', 'return', 'a', 'list', 'of', 'transactions', 'that', 'are', 'possibly', 'invalid', 'you', 'may', 'return', 'the', 'answer', 'in', 'any', 'order']"
1347,Minimum Number of Steps to Make Two Strings Anagram,String,74.7,Medium,2.9053,https://leetcode.com/problems/minimum-number-of-steps-to-make-two-strings-anagram,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1347.0,Minimum Number of Steps to Make Two Strings Anagram,Given two equal-size strings s and t. In one step you can choose any character of t and replace it with another character. Return the minimum number of steps to make t an anagram of s. An Anagram of a string is a string that contains the same characters with a different (or the same) ordering.,"['given', 'two', 'equal', 'size', 'strings', 's', 'and', 't', 'in', 'one', 'step', 'you', 'can', 'choose', 'any', 'character', 'of', 't', 'and', 'replace', 'it', 'with', 'another', 'character', 'return', 'the', 'minimum', 'number', 'of', 'steps', 'to', 'make', 't', 'an', 'anagram', 'of', 's', 'an', 'anagram', 'of', 'a', 'string', 'is', 'a', 'string', 'that', 'contains', 'the', 'same', 'characters', 'with', 'a', 'different', 'or', 'the', 'same', 'ordering']"
1396,Design Underground System,Design,65.4,Medium,100.0,https://leetcode.com/problems/design-underground-system,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396.0,Design Underground System,"An underground railway system is keeping track of customer travel times between different stations. They are using this data to calculate the average time it takes to travel from one station to another. Implement the UndergroundSystem class: void checkIn(int id, string stationName, int t) A customer with a card ID equal to id, checks in at the station stationName at time t. A customer can only be checked into one place at a time. void checkOut(int id, string stationName, int t) A customer with a card ID equal to id, checks out from the station stationName at time t. double getAverageTime(string startStation, string endStation) Returns the average time it takes to travel from startStation to endStation. The average time is computed from all the previous traveling times from startStation to endStation that happened directly, meaning a check in at startStation followed by a check out from endStation. The time it takes to travel from startStation to endStation may be different from the time it takes to travel from endStation to startStation. There will be at least one customer that has traveled from startStation to endStation before getAverageTime is called. You may assume all calls to the checkIn and checkOut methods are consistent. If a customer checks in at time t1 then checks out at time t2, then t1 < t2. All events happen in chronological order.","['an', 'underground', 'railway', 'system', 'is', 'keeping', 'track', 'of', 'customer', 'travel', 'times', 'between', 'different', 'stations', 'they', 'are', 'using', 'this', 'data', 'to', 'calculate', 'the', 'average', 'time', 'it', 'takes', 'to', 'travel', 'from', 'one', 'station', 'to', 'another', 'implement', 'the', 'undergroundsystem', 'class', 'void', 'checkin', 'int', 'id', 'string', 'stationname', 'int', 't', 'a', 'customer', 'with', 'a', 'card', 'id', 'equal', 'to', 'id', 'checks', 'in', 'at', 'the', 'station', 'stationname', 'at', 'time', 't', 'a', 'customer', 'can', 'only', 'be', 'checked', 'into', 'one', 'place', 'at', 'a', 'time', 'void', 'checkout', 'int', 'id', 'string', 'stationname', 'int', 't', 'a', 'customer', 'with', 'a', 'card', 'id', 'equal', 'to', 'id', 'checks', 'out', 'from', 'the', 'station', 'stationname', 'at', 'time', 't', 'double', 'getaveragetime', 'string', 'startstation', 'string', 'endstation', 'returns', 'the', 'average', 'time', 'it', 'takes', 'to', 'travel', 'from', 'startstation', 'to', 'endstation', 'the', 'average', 'time', 'is', 'computed', 'from', 'all', 'the', 'previous', 'traveling', 'times', 'from', 'startstation', 'to', 'endstation', 'that', 'happened', 'directly', 'meaning', 'a', 'check', 'in', 'at', 'startstation', 'followed', 'by', 'a', 'check', 'out', 'from', 'endstation', 'the', 'time', 'it', 'takes', 'to', 'travel', 'from', 'startstation', 'to', 'endstation', 'may', 'be', 'different', 'from', 'the', 'time', 'it', 'takes', 'to', 'travel', 'from', 'endstation', 'to', 'startstation', 'there', 'will', 'be', 'at', 'least', 'one', 'customer', 'that', 'has', 'traveled', 'from', 'startstation', 'to', 'endstation', 'before', 'getaveragetime', 'is', 'called', 'you', 'may', 'assume', 'all', 'calls', 'to', 'the', 'checkin', 'and', 'checkout', 'methods', 'are', 'consistent', 'if', 'a', 'customer', 'checks', 'in', 'at', 'time', 't1', 'then', 'checks', 'out', 'at', 'time', 't2', 'then', 't1', 't2', 'all', 'events', 'happen', 'in', 'chronological', 'order']"
1472,Design Browser History,Design,65.8,Medium,22.7154,https://leetcode.com/problems/design-browser-history,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1472.0,Design Browser History,"You have a browser of one tab where you start on the homepage and you can visit another url, get back in the history number of steps or move forward in the history number of steps. Implement the BrowserHistory class: BrowserHistory(string homepage) Initializes the object with the homepage of the browser. void visit(string url) Visits url from the current page. It clears up all the forward history. string back(int steps) Move steps back in history. If you can only return x steps in the history and steps > x, you will return only x steps. Return the current url after moving back in history at most steps. string forward(int steps) Move steps forward in history. If you can only forward x steps in the history and steps > x, you will forward only x steps. Return the current url after forwarding in history at most steps.","['you', 'have', 'a', 'browser', 'of', 'one', 'tab', 'where', 'you', 'start', 'on', 'the', 'homepage', 'and', 'you', 'can', 'visit', 'another', 'url', 'get', 'back', 'in', 'the', 'history', 'number', 'of', 'steps', 'or', 'move', 'forward', 'in', 'the', 'history', 'number', 'of', 'steps', 'implement', 'the', 'browserhistory', 'class', 'browserhistory', 'string', 'homepage', 'initializes', 'the', 'object', 'with', 'the', 'homepage', 'of', 'the', 'browser', 'void', 'visit', 'string', 'url', 'visits', 'url', 'from', 'the', 'current', 'page', 'it', 'clears', 'up', 'all', 'the', 'forward', 'history', 'string', 'back', 'int', 'steps', 'move', 'steps', 'back', 'in', 'history', 'if', 'you', 'can', 'only', 'return', 'x', 'steps', 'in', 'the', 'history', 'and', 'steps', 'x', 'you', 'will', 'return', 'only', 'x', 'steps', 'return', 'the', 'current', 'url', 'after', 'moving', 'back', 'in', 'history', 'at', 'most', 'steps', 'string', 'forward', 'int', 'steps', 'move', 'steps', 'forward', 'in', 'history', 'if', 'you', 'can', 'only', 'forward', 'x', 'steps', 'in', 'the', 'history', 'and', 'steps', 'x', 'you', 'will', 'forward', 'only', 'x', 'steps', 'return', 'the', 'current', 'url', 'after', 'forwarding', 'in', 'history', 'at', 'most', 'steps']"
